"pt2_part","pt2_desc1","pt2_desc2","pt2_um","pt2_prod_line","pt2_part_type","pt2_status","pt2_domain","pt2_bulk","pt2_blk_enduse","pt2_macost","pt2_rmcost","pt2_rdcost","pt2_ohcost","pt2_ovcost","pt2_sucost","pt2_lbcost","pt2__dec01","pt2_mfg_part","pt2_cst_mat","pt2_cst_ovh","pt2_cst_oth","pt2_created","pt2_updated","pt2_cst_tot","pt2_cst_VMM","pt2_sta","pt2_pr","pt2_lot_size","pt2_alt_um1","pt2_conv1","pt2_shelf","pt2_char#1","pt2_char#2","pt2_char#3","pt2_char#4","pt2_deci#1","pt2_deci#2","pt2_deci#3","pt2_deci#4","pt2_color_code"
"000000000005758827","INTERFINE 2080 SKX21F/15L/KC","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"SKX21F/15L/KC",74685,62799,0,22/05/03,26/06/10,138037,133572,"KA","S",1,"L",12.5,365,"","","","",0,0,0,0,""
"000000000005758899","INTERSLEEK 1100SR FXA990/A10L/XA","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"FXA990/A10L/XA",324014,2842,0,24/10/07,26/06/10,356247,368395,"KA","S",1,"L",10,0,"","","","",0,0,0,0,""
"000000000005759008","INTERFINE 2080 SKJ43P/15L/KC","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"SKJ43P/15L/KC",79678,54330,0,22/05/03,26/06/10,134579,131608,"KA","S",1,"L",12.5,365,"","","","",0,0,0,0,""
"000000000005759009","INTERGARD 5555 EOA046/5L/KC","PART B","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"EOA046/5L/KC",23776,687,0,22/05/03,26/06/10,24630,23232,"KA","S",1,"LT",5,365,"","","","",0,0,0,0,""
"000000000005759010","INTERFINE 2080 SKC67V/15L/KC","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"SKC67V/15L/KC",69644,108201,0,22/05/03,26/06/10,178415,173646,"KA","S",1,"L",12.5,365,"","","","",0,0,0,0,""
"000000000005759011","INTERGARD 5555 EOL549/20L/KCE","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"EOL549/20L/KCE",72679,8868,0,22/05/03,26/06/10,82308,73010,"KA","S",1,"L",15,365,"","","","",0,0,0,0,""
"000000000005759012","INTERGARD 5555 EOF684/20L/KCE","SURF GREY PART A","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"EOF684/20L/KCE",85248,153994,0,22/05/03,26/06/10,240054,227516,"KA","S",1,"LT",15,365,"","","","",0,0,0,0,""
"000000000005759013","INTERGARD 5555 EOB000/20L/KCE","WHITE PART A","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"EOB000/20L/KCE",81629,6002,0,22/05/03,26/06/10,88463,79865,"KA","S",1,"LT",15,365,"","","","",0,0,0,0,""
"000000000005759014","INTERGARD 7500 KUA752/3L/KC","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"KUA752/3L/KC",11449,659,0,22/05/03,26/06/10,12232,10102,"KA","S",1,"L",2.25,365,"","","","",0,0,0,0,""
"000000000005759015","INTERSHIELD 300HS ENA373/1L/KC","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"ENA373/1L/KC",3237,289,0,22/05/03,26/06/10,3555,2916,"KA","S",1,"L",.86,365,"","","","",0,0,0,0,""
"000000000005759018","INTERGARD 5555 EOB000/A20L/KCE","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"EOB000/A20L/KCE",103677,3313,0,22/05/03,26/04/24,108127,111509,"KA","S",1,"L",20,?,"","","","",0,0,0,0,""
"000000000005759077","INTERGARD 5555 EOF684/A20L/KCE","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"EOF684/A20L/KCE",91337,3747,0,22/05/03,26/04/24,96187,96824,"KA","S",1,"L",20,?,"","","","",0,0,0,0,""
"000000000005759151","INTERGARD 5555 EOL549/A20L/KCE","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"EOL549/A20L/KCE",84281,3878,0,22/05/03,26/04/24,89221,90327,"KA","S",1,"L",20,?,"","","","",0,0,0,0,""
"000000000005759160","INTERFINE 2080 SKJ43P/A15L/KC","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"SKJ43P/A15L/KC",117051,55125,0,22/05/03,26/05/07,172845,?,"KA","S",1,"L",15,0,"","","","",0,0,0,0,""
"000000000005759166","INTERFINE 2080 SKC67V/A15L/KC","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"SKC67V/A15L/KC",110591,108996,0,22/05/03,26/06/10,220255,214883,"KA","S",1,"L",15,0,"","","","",0,0,0,0,""
"000000000005759170","INTERFINE 2080 SKX21F/A15L/KC","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"SKX21F/A15L/KC",110564,63594,0,22/05/03,26/05/07,174809,?,"KA","S",1,"L",15,0,"","","","",0,0,0,0,""
"000000000005759393","INTERGARD 7500 KUA759/0.75L/KC","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"KUA759/0.75L/KC",2972,272,0,22/05/03,26/06/10,3270,2764,"KA","S",1,"L",.75,365,"","","","",0,0,0,0,""
"000000000005759505","INTERSHIELD 300HS ENA371/A3L/KC","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"ENA371/A3L/KC",12257,881,0,22/05/03,26/04/24,13295,16240,"KA","S",1,"L",3,?,"","","","",0,0,0,0,""
"000000000005759633","INTERSPEED 6200 BQA626/200L/KC","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"BQA626/200L/KC",1583302,124007,0,22/05/03,26/05/07,1717648,399391407,"KA","S",1,"L",180,365,"","","","",0,0,0,0,""
"000000000005759652","INTERGARD 7500 KUA752/A3L/KC","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"KUA752/A3L/KC",11315,683,0,22/05/03,26/04/24,12169,15103,"KA","S",1,"L",3,?,"","","","",0,0,0,0,""
"000000000005759835","INTERTHANE 990 PHS951/20L/KCE","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"PHS951/20L/KCE",78595,25456,0,22/05/03,26/06/10,104775,103260,"KA","S",1,"L",17.1,730,"","","","",0,0,0,0,""
"000000000005760009","INTERTHANE 990E RUE624/15L/KC","Green Part A","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"RUE624/15LT",49978,10417,0,22/05/03,26/06/10,61018,58907,"KA","S",1,"L",13.33,365,"","","","",0,0,0,0,""
"000000000005760010","INTERTHANE 990E RUB299/15L/KC","Traffic Red part A","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"RUB299/15LT",90617,3765,0,22/05/03,26/06/10,94981,85372,"KA","S",1,"LT",13.33,365,"","","","",0,0,0,0,""
"000000000005760011","INTERTHANE 990E RUO504/15L/KC","Red Part A","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"RUO504/15LT",83964,10082,0,22/05/03,26/06/10,94649,91634,"KA","S",1,"L",13.33,365,"","","","",0,0,0,0,""
"000000000005760270","INTERTHANE 990 PHS951/A20L/KCE","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"PHS951/A20L/KCE",93000,26211,0,22/05/03,26/05/07,120048,?,"KA","S",1,"L",20,0,"","","","",0,0,0,0,""
"000000000005760315","INTERTHANE 990E RUE624/A15L/KC","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"RUE624/A15L/KC",60780,10892,0,22/05/03,26/06/10,72363,70539,"KA","S",1,"L",15,0,"","","","",0,0,0,0,""
"000000000005760348","INTERTHANE 990E RUB299/A15L/KC","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"RUB299/A15L/KC",101419,4240,0,22/05/03,26/06/10,106326,97004,"KA","S",1,"L",15,0,"","","","",0,0,0,0,""
"000000000005760379","INTERTHANE 990E RUO504/A15L/KC","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"RUO504/A15L/KC",94766,10557,0,22/05/03,26/06/10,105994,103266,"KA","S",1,"L",15,0,"","","","",0,0,0,0,""
"000000000005760593","INTERTHANE 990 PHB969/20L/KCE","BLUE PART A","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"PHB969/20L/KCE",80135,46743,0,?,26/06/10,127618,124309,"KA","S",1,"LT",17.1,730,"","","","",0,0,0,0,""
"000000000005760712","INTERTHANE 990 PHB969/A20L/KCE","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"PHB969/A20L/KCE",96266,47498,0,22/06/01,26/06/10,144617,141097,"KA","S",1,"L",20,0,"","","","",0,0,0,0,""
"000000000005760876","INTERTHANE 990 PHA150/5L/XA","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"PHA150/5L/XA",13888,2805,0,24/10/07,25/05/07,23009,22761,"KA","S",1,"L",3.77,730,"","","","",0,0,0,0,""
"000000000005760881","INTERTHANE 990 PHA150/20L/XA","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"PHA150/20L/XA",47264,9033,0,24/10/07,25/05/07,79726,-2146826246,"KA","S",1,"L",15.08,730,"","","","",0,0,0,0,""
"000000000005761166","INTERNATIONAL GMA736/5L/KC","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"GMA736/5L/KC",13015,823,0,22/06/01,26/06/10,14015,14022,"KA","S",1,"lt",5,365,"","","","",0,0,0,0,""
"000000000005762697","INTERTHANE 990SG PMB299/15L/KC","RAL3020 TRAFFIC RED PT A","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"PMB299/15L/KC",77625,147255,0,22/06/01,26/06/10,225530,225009,"KA","S",1,"L",12.86,730,"","","","",0,0,0,0,""
"000000000005763025","INTERTHANE 990SG PMB299/A15L/KC","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"PMB299/A15L/KC",89086,148043,0,22/06/01,26/06/10,237861,236842,"KA","S",1,"L",15,0,"","","","",0,0,0,0,""
"000000000005763324","INTERGARD 251HS KGA803/4L/J/KC","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"KGA803/4L/J/KC",25028,14157,0,22/06/01,26/06/10,39365,24120,"KA","S",1,"L",3.75,365,"","","","",0,0,0,0,""
"000000000005763600","INTERFINE 2080 SKZ938/15L/KC","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"SKZ938/15L/KC",73264,18810,0,22/06/01,26/06/10,92615,88727,"KA","S",1,"L",12.5,365,"","","","",0,0,0,0,""
"000000000005763601","INTERGARD 5555 EOK724/20L/KCE","STORM GREY PART A","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"EOK724/20L/KCE",73282,33549,0,22/06/01,26/06/10,107623,95329,"KA","S",1,"LT",15,365,"","","","",0,0,0,0,""
"000000000005763717","INTERGARD 5555 EOK724/A20L/KCE","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"EOK724/A20L/KCE",83366,34236,0,22/06/01,26/05/07,118561,?,"KA","S",1,"L",20,0,"","","","",0,0,0,0,""
"000000000005763719","INTERFINE 2080 SKZ938/A15L/KC","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"SKZ938/A15L/KC",114211,19605,0,22/06/01,26/06/10,134455,129964,"KA","S",1,"L",15,0,"","","","",0,0,0,0,""
"000000000005764066","INTERCURE 200 EPA213/20L/KCE","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"EPA213/20L/KCE",85313,10862,0,22/06/01,26/06/10,97144,91412,"KA","S",1,"L",15,365,"","","","",0,0,0,0,""
"000000000005764241","INTERCURE 200 EPA213/A20L/KCE","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"EPA213/A20L/KCE",94442,18616,0,22/06/01,26/04/24,114361,115906,"KA","S",1,"L",20,?,"","","","",0,0,0,0,""
"000000000005764546","INTERFINE 2080 SKE84H/15L/KC","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"SKE84H/15L/KC",79670,62289,0,22/07/01,26/06/10,142508,138803,"KA","S",1,"L",12.5,365,"","","","",0,0,0,0,""
"000000000005764787","INTERFINE 2080 SKE84H/A15L/KC","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"SKE84H/A15L/KC",120617,63084,0,22/07/01,26/06/10,184348,180040,"KA","S",1,"L",15,0,"","","","",0,0,0,0,""
"000000000005764846","INTERFINE 2080 SKM09R/15L/KC","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"SKM09R/15L/KC",77882,63488,0,22/07/01,26/06/10,141929,137885,"KA","S",1,"L",12.5,365,"","","","",0,0,0,0,""
"000000000005765541","INTERFINE 2080 SKM09R/A15L/KC","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"SKM09R/A15L/KC",118829,64283,0,22/07/01,26/06/10,183769,179122,"KA","S",1,"L",15,0,"","","","",0,0,0,0,""
"000000000005765550","INTERGARD 7500 KUA752/20L/XA","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"KUA752/20L/XA",52742,3983,0,24/05/08,26/02/11,67913,67356,"KA","S",1,"L",15,365,"","","","",0,0,0,0,""
"000000000005765587","INTERGARD 7500 KUA750/20L/XA","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"KUA750/20L/XA",53796,3961,0,24/05/08,26/02/11,69028,68445,"KA","S",1,"L",15,365,"","","","",0,0,0,0,""
"000000000005765588","INTERGARD 7500 KUA759/5L/XA","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"KUA759/5L/XA",14125,920,0,24/05/08,26/02/11,17713,17459,"KA","S",1,"L",5,365,"","","","",0,0,0,0,""
"000000000005765934","INTERGARD 345 AAZ007/20L/KCE","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"AAZ007/20L/KCE",67452,11940,0,22/07/01,26/06/10,80277,72208,"KA","S",1,"L",16,540,"","","","",0,0,0,0,""
"000000000005765957","INTERGARD 345 AAZ007/A20L/KCE","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"AAZ007/A20L/KCE",77524,13249,0,22/07/01,26/05/07,91789,?,"KA","S",1,"L",20,0,"","","","",0,0,0,0,""
"000000000005767897","INTERFINE 2080 SKN10H/15L/KC","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"SKN10H/15L/KC",77824,53166,0,22/07/01,26/06/10,131549,127443,"KA","S",1,"L",12.5,365,"","","","",0,0,0,0,""
"000000000005768227","INTERFINE 2080 SKN10H/A15L/KC","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"SKN10H/A15L/KC",118771,53961,0,22/07/01,26/06/10,173389,168680,"KA","S",1,"L",15,0,"","","","",0,0,0,0,""
"000000000005768607","INTERGARD 740HS FQD704/5L/KC","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"FQD704/5L/KC",20987,1257,0,22/07/01,26/06/10,22449,19788,"KA","S",1,"L",4,540,"","","","",0,0,0,0,""
"000000000005768663","INTERGARD 740HS FQA11K/5L PG1","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"FQA11K/5L",22885,3499,0,22/07/01,26/06/10,26586,23027,"KA","S",1,"L",4,0,"","","","",0,0,0,0,""
"000000000005768664","INTERGARD 740HS FQA11K/5L PG2","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"FQA11K/5L",23417,3499,0,22/07/01,26/06/10,27118,23559,"KA","S",1,"L",4,0,"","","","",0,0,0,0,""
"000000000005768665","INTERGARD 740HS FQA11K/5L PG3","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"FQA11K/5L",19528,3452,0,22/07/01,26/04/24,23291,22567,"KA","S",1,"L",4,?,"","","","",0,0,0,0,""
"000000000005768666","INTERGARD 740HS FQA11K/5L PG4","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"FQA11K/5L",19528,3452,0,22/07/01,26/04/24,23291,22567,"KA","S",1,"L",4,?,"","","","",0,0,0,0,""
"000000000005768667","INTERGARD 740HS FQA11K/5L PG5","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"FQA11K/5L",24009,3499,0,22/07/01,26/06/10,27710,24151,"KA","S",1,"L",4,0,"","","","",0,0,0,0,""
"000000000005768748","INTERGARD 740HS FQD704/A5L/KC","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"FQD704/A5L/KC",22660,1379,0,22/07/01,26/04/24,24312,27715,"KA","S",1,"L",5,?,"","","","",0,0,0,0,""
"000000000005768788","INTERGARD 740HS FQA11K/5L PG6","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"FQA11K/5L",24377,3499,0,22/07/01,26/06/10,28078,24519,"KA","S",1,"L",4,0,"","","","",0,0,0,0,""
"000000000005769045","INTERGARD 740HS FQA11K/A5L PG1","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"FQA11K/A5L",28426,3819,0,22/08/01,26/06/10,32480,28743,"KA","S",1,"L",5,0,"","","","",0,0,0,0,""
"000000000005769047","INTERGARD 740HS FQA11K/A5L PG2","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"FQA11K/A5L",23753,1300,0,22/08/01,26/04/24,25323,30625,"KA","S",1,"L",5,?,"","","","",0,0,0,0,""
"000000000005769049","INTERGARD 740HS FQA11K/A5L PG3","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"FQA11K/A5L",24277,1300,0,22/08/01,26/04/24,25847,31209,"KA","S",1,"L",5,?,"","","","",0,0,0,0,""
"000000000005769052","INTERGARD 740HS FQA11K/A5L PG4","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"FQA11K/A5L",24285,1300,0,22/08/01,26/04/24,25855,31793,"KA","S",1,"L",5,?,"","","","",0,0,0,0,""
"000000000005769054","INTERGARD 740HS FQA11K/A5L PG5","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"FQA11K/A5L",24389,1300,0,22/08/01,26/04/24,25959,33273,"KA","S",1,"L",5,?,"","","","",0,0,0,0,""
"000000000005769055","INTERGARD 740HS FQA11K/A5L PG6","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"FQA11K/A5L",24641,1300,0,22/08/01,26/04/24,26211,33273,"KA","S",1,"L",5,?,"","","","",0,0,0,0,""
"000000000005769968","INTERFINE 878 SZA100/A20L/XA","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"SZA100/A20L/XA",0,0,0,24/10/07,26/06/10,0,-2146826246,"KA","S",1,"L",18.01,0,"","","","",0,0,0,0,""
"000000000005770052","INTERGARD 345 AAA44K/5L/KC","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"AAA44K/5L/KC",12777,1559,0,22/08/01,26/06/10,14524,12847,"KA","S",1,"L",4,540,"","","","",0,0,0,0,""
"000000000005770203","INTERGARD 345 AAA44K/A5L/KC","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"AAA44K/A5L/KC",14248,2150,0,22/08/01,26/04/24,16651,19820,"KA","S",1,"L",15,?,"","","","",0,0,0,0,""
"000000000005770411","INTERGARD 345 AAA11K/5L/KC","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"AAA11K/5L/KC",16671,3425,0,22/08/01,26/06/10,20301,18443,"KA","S",1,"L",4,540,"","","","",0,0,0,0,""
"000000000005770511","INTERGARD 345 AAA11K/A5L/KC","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"AAA11K/A5L/KC",17663,2290,0,22/08/01,26/04/24,20226,23562,"KA","S",1,"L",15,?,"","","","",0,0,0,0,""
"000000000005770850","INTERGARD 740HS FQZ938/15L/KC","SIGNAL GREEN PART A","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"FQZ938/15L/KC",106455,15765,0,22/08/01,26/06/10,122831,115339,"KA","S",1,"LT",12,540,"","","","",0,0,0,0,"HEMPEL4064"
"000000000005770978","INTERGARD 740HS FQZ938/A15L/KC","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"FQZ938/A15L/KC",121786,16208,0,22/08/01,26/06/10,138705,130682,"KA","S",1,"L",15,0,"","","","",0,0,0,0,""
"000000000005771484","INTERTHERM 875 HAE109/18L/KC","RAL1002 SAND YELLOW","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"HAE109/18L/KC",153920,26311,0,22/08/01,26/06/10,180964,171710,"KA","S",1,"L",18,730,"","","","",0,0,0,0,""
"000000000005771674","INTERGARD 740HS FQC067/15L/KC","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"FQC067/15L/KC",146745,8707,0,22/08/01,26/06/10,156076,148922,"KA","S",1,"L",12,540,"","","","",0,0,0,0,"5Y8/12"
"000000000005771723","INTERTHANE 990SG PMR744/15L/KC","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"PMR744/15L/KC",51338,64176,0,22/08/01,26/06/10,116189,113344,"KA","S",1,"L",12.86,730,"","","","",0,0,0,0,""
"000000000005771779","INTERGARD 740HS FQC067/A15L/KC","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"FQC067/A15L/KC",162076,9150,0,22/08/01,26/06/10,171950,164265,"KA","S",1,"L",15,0,"","","","",0,0,0,0,""
"000000000005771876","INTERTHANE 990SG PMR744/A15L/KC","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"PMR744/A15L/KC",59456,64964,0,22/08/01,26/05/07,125177,?,"KA","S",1,"L",15,0,"","","","",0,0,0,0,""
"000000000005771968","INTERFINE 878 SZD704/15L/KC","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"SZD704/15L/KC",204810,59910,0,22/08/01,26/06/10,265350,263185,"KA","S",1,"L",12.5,365,"","","","",0,0,0,0,""
"000000000005772461","INTERFINE 878 SZD704/A15L/KC","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"SZD704/A15L/KC",258676,45916,0,22/08/01,26/04/24,305419,303347,"KA","S",1,"L",15,?,"","","","",0,0,0,0,""
"000000000005774027","INTERSLEEK 1001 BXA107/A10L/XA","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"BXA107/A10L/XA",118955,2736,0,24/10/07,26/06/10,132945,134062,"KA","S",1,"L",10,0,"","","","",0,0,0,0,""
"000000000005775342","INTERTHERM 875 HAD259/18L/J/KC","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"HAD259/18L/J/KC",165798,73486,0,22/09/01,26/06/10,239989,231160,"KA","S",1,"L",18,730,"","","","",0,0,0,0,""
"000000000005775343","INTERTHERM 875 HAE18B/18L/J/KC","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"HAE18B/18L/J/KC",147962,27009,0,22/09/01,26/06/10,175693,167718,"KA","S",1,"L",18,730,"","","","",0,0,0,0,""
"000000000005775667","INTERFINE 2080 SKO101/15L/KC","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"SKO101/15L/KC",72625,53215,0,22/09/01,26/06/10,126400,123582,"KA","S",1,"L",12.5,365,"","","","",0,0,0,0,""
"000000000005775808","INTERFINE 2080 SKC000/15L/KC","BLUED WHITE PTA","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"SKC000/15L/KC",88684,56642,0,22/09/01,26/06/10,145922,142611,"KA","S",1,"L",12.5,365,"","","","",0,0,0,0,""
"000000000005776144","INTERFINE 2080 SKC000/A15L/KC","BLUED WHITE PTA","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"SKC000/A15L/KC",129631,57437,0,22/09/01,26/06/10,187762,183848,"KA","S",1,"L",12.5,0,"","","","",0,0,0,0,""
"000000000005776148","INTERFINE 2080 SKO101/A15L/KC","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"SKO101/A15L/KC",111018,40013,0,22/09/01,26/04/24,151869,153579,"KA","S",1,"L",15,?,"","","","",0,0,0,0,""
"000000000005777863","INTERSMOOTH 5090 SPC BEA621/15L/KC","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"BEA621/15L/KC",293431,18480,0,22/10/03,26/06/10,312716,309350,"KA","S",1,"L",15,360,"","","","",0,0,0,0,""
"000000000005778328","INTERSMOOTH 7476SI BEA647/15L/KC","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"BEA647/15L/KC",2894,0,0,22/10/03,26/04/24,539825,24145,"KA","S",1,"L",15,?,"","","","",0,0,0,0,""
"000000000005778329","INTERSMOOTH 7476SI BEA644/15L/KC","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"BEA644/15L/KC",2894,0,0,22/10/03,26/04/24,427942,145547,"KA","S",1,"L",15,?,"","","","",0,0,0,0,""
"000000000005778359","INTERCEPT 8500 LPP LPP867/5L/KC","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"LPP867/5L/KC",105344,1226,0,22/10/03,26/05/07,106844,2139478,"KA","S",1,"L",5,180,"","","","",0,0,0,0,""
"000000000005778360","INTERCEPT 8500 LPP LPP867/15L/KC","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"LPP867/15L/KC",389699,4598,0,22/10/03,26/05/07,395325,2771150,"KA","S",1,"L",15,180,"","","","",0,0,0,0,""
"000000000005778361","INTERCEPT 8500 LPP LPP864/15L/KC","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"LPP864/15L/KC",397233,1616,0,22/10/03,26/05/07,399886,47678464,"KA","S",1,"L",15,180,"","","","",0,0,0,0,""
"000000000005778628","INTERTHANE 990E RUY00W/15L/KC","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"RUY00W/15L/KC",56124,3644,0,22/10/03,26/06/10,60446,58072,"KA","S",1,"L",13.33,365,"","","","",0,0,0,0,""
"000000000005778629","INTERTHANE 990E RUV30R/15L/KC","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"RUV30R/15L/KC",58705,75828,0,22/10/03,26/06/10,135201,132128,"KA","S",1,"L",13.33,365,"","","","",0,0,0,0,""
"000000000005778656","INTERTHANE 990E RUY00W/A15L/KC","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"RUY00W/A15L/KC",69275,3080,0,22/10/03,26/04/24,73207,75275,"KA","S",1,"L",15,?,"","","","",0,0,0,0,""
"000000000005778683","INTERTHANE 990E RUV30R/A15L/KC","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"RUV30R/A15L/KC",69507,76303,0,22/10/03,26/06/10,146546,143760,"KA","S",1,"L",15,0,"","","","",0,0,0,0,""
"000000000005778868","INTERTHANE 990E RUL764/15L/KC","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"RUL764/15L/KC",64168,7085,0,22/10/03,26/06/10,71933,67155,"KA","S",1,"L",13.33,365,"","","","",0,0,0,0,""
"000000000005778906","INTERTHANE 990E RUL764/A15L/KC","","EA","","SET","","KOR","","",0,0,0,0,0,0,0,0,"RUL764/A15L/KC",74970,7560,0,22/10/03,26/06/10,83278,78787,"KA","S",1,"L",15,0,"","","","",0,0,0,0,""
"000000000005779538","INTERGARD 345 AAA44K/5L PG2","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"AAA44K/5L",13873,1559,0,22/10/03,26/06/10,15620,13943,"KA","S",1,"L",4,540,"","","","",0,0,0,0,""
"000000000005779539","INTERGARD 345 AAA44K/5L PG1","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"AAA44K/5L",13341,1559,0,22/10/03,26/06/10,15088,13411,"KA","S",1,"L",4,540,"","","","",0,0,0,0,""
"000000000005779540","INTERGARD 345 AAA44K/5L PG3","","EA","","FINI","","KOR","","",0,0,0,0,0,0,0,0,"AAA44K/5L",10802,2843,0,22/10/03,26/04/24,13934,14048,"KA","S",1,"L",4,?,"","","","",0,0,0,0,""
